,countrySubd,locality,attomId,saleTransDate,proptype,yearbuilt,universalsize,beds,bathstotal,zipcode
2860,IL,PEORIA,3464962,,SFR,1976,1756.0,3.0,2.0,61615
2861,IL,PEORIA,13116172,2009-01-30,SFR,1976,1596.0,2.0,1.0,61615
2862,IL,PEORIA,3438303,2023-02-21,SFR,1970,875.0,3.0,1.0,61615
2863,IL,PEORIA,13132308,2007-03-27,SFR,1915,1566.0,4.0,2.0,61615
2864,IL,PEORIA,13132310,2021-02-23,SFR,1969,899.0,3.0,2.0,61615
2865,IL,PEORIA,13132311,2012-10-10,SFR,1968,1642.0,3.0,2.0,61615
2866,IL,PEORIA,3438301,2020-10-23,SFR,1970,825.0,2.0,1.0,61615
2867,IL,PEORIA,3438299,2021-01-29,SFR,1969,825.0,2.0,1.0,61615
2868,IL,PEORIA,3438298,2007-01-22,SFR,1969,875.0,3.0,1.0,61615
2869,IL,PEORIA,3438297,2020-10-23,SFR,1969,875.0,3.0,1.0,61615
2870,IL,PEORIA,3438296,2009-03-06,SFR,1970,1706.0,3.0,1.0,61615
2871,IL,PEORIA,3438295,2022-04-22,SFR,1969,825.0,3.0,1.0,61615
2872,IL,PEORIA,3438294,2009-08-17,SFR,1970,1706.0,3.0,1.0,61615
2873,IL,PEORIA,13254999,2013-10-22,SFR,1971,800.0,2.0,1.0,61615
2874,IL,PEORIA,3420473,2020-01-03,SFR,1969,875.0,3.0,1.0,61615
2875,IL,PEORIA,13400391,2022-09-15,SFR,1948,940.0,2.0,1.0,61615
2876,IL,PEORIA,13400599,2011-01-21,CONDOMINIUM,1968,1008.0,2.0,1.0,61615
2877,IL,PEORIA,13416187,2007-06-26,SFR,2004,2951.0,4.0,3.0,61615
2878,IL,PEORIA,3289297,,SFR,1993,1856.0,3.0,2.0,61615
2879,IL,PEORIA,3289296,2018-07-03,SFR,1952,1040.0,3.0,1.0,61615
2880,IL,PEORIA,3289295,2017-12-20,SFR,1951,1744.0,2.0,2.0,61615
2881,IL,PEORIA,3289294,,SFR,1950,1322.0,3.0,1.0,61615
2882,IL,PEORIA,13599879,2022-05-17,SFR,1968,1625.0,3.0,2.0,61615
2883,IL,PEORIA,3289293,2017-12-01,SFR,1958,922.0,2.0,1.0,61615
2884,IL,PEORIA,3289292,2017-01-09,SFR,1948,1502.0,4.0,1.0,61615
2885,IL,PEORIA,3289291,2023-03-16,SFR,1949,1008.0,3.0,1.0,61615
2886,IL,PEORIA,3289290,,SFR,1930,2145.0,3.0,1.0,61615
2887,IL,PEORIA,13742048,2007-12-14,SFR,1972,1550.0,3.0,2.0,61615
2888,IL,PEORIA,13768006,2008-06-13,SFR,2004,2578.0,3.0,3.0,61615
2889,IL,PEORIA,13778065,2020-04-17,SFR,1997,2952.0,4.0,3.0,61615
2890,IL,PEORIA,13792582,2013-12-05,SFR,1978,2009.0,4.0,3.0,61615
2891,IL,PEORIA,13798854,2008-07-17,SFR,2006,2243.0,4.0,3.0,61615
2892,IL,PEORIA,14014097,2014-09-05,SFR,2015,3062.0,4.0,5.0,61615
2893,IL,PEORIA,14014169,2008-05-13,SFR,1996,2168.0,4.0,3.0,61615
2894,IL,PEORIA,14055981,2016-06-08,SFR,1999,2156.0,4.0,4.0,61615
2895,IL,PEORIA,3289288,2013-04-03,SFR,1965,1266.0,3.0,2.0,61615
2896,IL,PEORIA,14075584,2013-06-27,SFR,2005,2812.0,4.0,5.0,61615
2897,IL,PEORIA,14075589,2014-05-29,SFR,2001,1712.0,3.0,3.0,61615
2898,IL,PEORIA,3289287,2020-07-22,SFR,1997,2468.0,4.0,3.0,61615
2899,IL,PEORIA,3244022,2016-02-09,SFR,1978,3392.0,4.0,3.0,61615
2900,IL,PEORIA,14149917,2021-05-05,SFR,1950,1260.0,3.0,2.0,61615
2901,IL,PEORIA,3244021,2016-07-25,SFR,1968,1788.0,4.0,2.0,61615
2902,IL,PEORIA,3244020,,SFR,1977,1905.0,4.0,5.0,61615
2903,IL,PEORIA,3244018,,SFR,1920,2410.0,4.0,1.0,61615
2904,IL,PEORIA,3244017,2021-08-27,SFR,1968,975.0,3.0,2.0,61615
2905,IL,PEORIA,3225182,2019-10-28,SFR,1980,3489.0,5.0,4.0,61615
2906,IL,PEORIA,3163623,2015-08-12,CONDOMINIUM,1975,1260.0,3.0,2.0,61615
2907,IL,PEORIA,3155407,2013-12-13,SFR,1972,919.0,3.0,1.0,61615
2908,IL,PEORIA,3155406,2004-09-22,SFR,1967,1440.0,3.0,2.0,61615
2909,IL,PEORIA,14329741,2009-12-31,SFR,1999,2138.0,4.0,4.0,61615
2910,IL,PEORIA,14329792,2020-07-06,SFR,1989,2130.0,3.0,3.0,61615
2911,IL,PEORIA,3155405,2021-03-24,SFR,1968,1770.0,3.0,2.0,61615
2912,IL,PEORIA,3148400,2015-03-28,TRIPLEX,1969,1689.0,3.0,2.0,61615
2913,IL,PEORIA,3148398,2005-03-23,SFR,1979,2120.0,3.0,2.0,61615
2914,IL,PEORIA,3148397,2020-05-26,SFR,1976,1288.0,3.0,3.0,61615
2915,IL,PEORIA,3148393,,SFR,1978,1421.0,2.0,2.0,61615
2916,IL,PEORIA,3131771,2011-07-27,SFR,1957,1068.0,3.0,1.0,61615
2917,IL,PEORIA,3131770,2021-12-01,CONDOMINIUM,1968,1008.0,2.0,1.0,61615
2918,IL,PEORIA,3131769,,SFR,1945,1127.0,3.0,1.0,61615
2919,IL,PEORIA,3131768,2013-08-06,TRIPLEX,1977,1868.0,3.0,3.0,61615
2920,IL,PEORIA,3131766,2014-12-30,CONDOMINIUM,1968,1008.0,2.0,2.0,61615
2921,IL,PEORIA,3131751,2019-09-27,SFR,1966,1056.0,3.0,1.0,61615
2922,IL,PEORIA,14447268,2019-06-28,SFR,1977,2541.0,5.0,3.0,61615
2923,IL,PEORIA,3038191,2018-12-19,SFR,1963,1776.0,3.0,2.0,61615
2924,CA,LOS ANGELES,115578,,SFR,1938,1916.0,3.0,3.0,90024
2925,CA,LOS ANGELES,142319,2021-11-30,CONDOMINIUM,1961,1401.0,1.0,2.0,90024
2926,CA,LOS ANGELES,649849,2012-10-16,CONDOMINIUM,1961,1253.0,1.0,1.0,90024
2927,CA,LOS ANGELES,4618596,2018-06-28,CONDOMINIUM,1990,2054.0,3.0,3.0,90024
2928,CA,LOS ANGELES,7056426,2006-10-02,CONDOMINIUM,1985,1908.0,2.0,3.0,90024
2929,CA,LOS ANGELES,7770057,2013-05-10,CONDOMINIUM,1964,1492.0,2.0,2.0,90024
2930,CA,LOS ANGELES,8230620,2021-03-26,SFR,2017,5163.0,5.0,7.0,90024
2931,CA,LOS ANGELES,8731896,2012-07-18,CONDOMINIUM,1989,1889.0,3.0,4.0,90024
2932,CA,LOS ANGELES,8731897,2006-06-13,CONDOMINIUM,1989,2776.0,3.0,3.0,90024
2933,CA,LOS ANGELES,9515691,2021-12-07,CONDOMINIUM,1989,1805.0,3.0,3.0,90024
2934,CA,LOS ANGELES,9515692,2017-11-02,CONDOMINIUM,1976,1321.0,2.0,2.0,90024
2935,CA,LOS ANGELES,9515693,2012-04-17,CONDOMINIUM,1963,1036.0,1.0,2.0,90024
2936,CA,LOS ANGELES,9515694,2006-05-25,CONDOMINIUM,1982,2330.0,2.0,3.0,90024
2937,CA,LOS ANGELES,9515695,2017-02-10,CONDOMINIUM,1963,1418.0,2.0,3.0,90024
2938,CA,LOS ANGELES,10889349,2007-01-16,CONDOMINIUM,1989,2776.0,3.0,3.0,90024
2939,CA,LOS ANGELES,10889350,2006-12-11,CONDOMINIUM,1980,1382.0,1.0,2.0,90024
2940,CA,LOS ANGELES,10889351,2018-04-12,CONDOMINIUM,1982,1863.0,2.0,3.0,90024
2941,CA,LOS ANGELES,10889352,2014-08-21,CONDOMINIUM,1989,2776.0,3.0,3.0,90024
2942,CA,LOS ANGELES,10889353,2019-07-09,CONDOMINIUM,1982,1787.0,2.0,3.0,90024
2943,CA,LOS ANGELES,10889354,2021-05-20,CONDOMINIUM,1961,1080.0,1.0,1.0,90024
2944,CA,LOS ANGELES,10889355,2006-11-02,CONDOMINIUM,1988,1600.0,3.0,4.0,90024
2945,CA,LOS ANGELES,10889356,2006-11-02,CONDOMINIUM,1991,2081.0,2.0,3.0,90024
2946,CA,LOS ANGELES,10889357,2008-03-05,CONDOMINIUM,1982,2928.0,2.0,3.0,90024
2947,CA,LOS ANGELES,10889358,2021-04-13,CONDOMINIUM,1989,1670.0,2.0,3.0,90024
2948,CA,LOS ANGELES,10937595,2017-06-14,SFR,1936,2078.0,3.0,3.0,90024
2949,CA,LOS ANGELES,11537621,2016-08-29,CONDOMINIUM,1972,974.0,2.0,2.0,90024
2950,CA,LOS ANGELES,11893593,2007-02-28,SFR,1940,2289.0,3.0,2.0,90024
2951,CA,LOS ANGELES,11893594,2007-02-16,SFR,1930,1914.0,3.0,2.0,90024
2952,CA,LOS ANGELES,11893595,2017-12-28,SFR,2003,4289.0,3.0,4.0,90024
2953,CA,LOS ANGELES,11893596,2012-09-28,SFR,1933,1861.0,3.0,2.0,90024
2954,CA,LOS ANGELES,11893597,2010-06-17,SFR,1936,3019.0,4.0,3.0,90024
2955,CA,LOS ANGELES,11924028,2018-02-15,CONDOMINIUM,1982,1505.0,2.0,3.0,90024
2956,CA,LOS ANGELES,11924029,2007-02-07,CONDOMINIUM,1989,1805.0,4.0,3.0,90024
2957,CA,LOS ANGELES,11924030,2019-11-01,CONDOMINIUM,1980,1945.0,2.0,2.0,90024
2958,CA,LOS ANGELES,11924031,2021-09-24,CONDOMINIUM,1982,2818.0,2.0,3.0,90024
2959,CA,LOS ANGELES,11924032,2012-08-17,CONDOMINIUM,1989,1805.0,3.0,3.0,90024
2960,CA,LOS ANGELES,11924033,2017-01-25,CONDOMINIUM,1987,1519.0,2.0,3.0,90024
2961,CA,LOS ANGELES,11924035,2007-02-27,CONDOMINIUM,1989,3499.0,3.0,4.0,90024
2962,CA,LOS ANGELES,11924036,2007-02-21,CONDOMINIUM,1982,2152.0,2.0,3.0,90024
2963,CA,LOS ANGELES,11924037,2011-04-05,CONDOMINIUM,1982,2213.0,2.0,3.0,90024
2964,CA,LOS ANGELES,11924038,2007-01-18,CONDOMINIUM,1982,1935.0,2.0,3.0,90024
2965,CA,LOS ANGELES,11924039,2019-05-31,CONDOMINIUM,1978,1352.0,3.0,2.0,90024
2966,CA,LOS ANGELES,11924040,2021-03-02,CONDOMINIUM,1982,1505.0,2.0,3.0,90024
2967,CA,LOS ANGELES,13061376,2008-06-06,CONDOMINIUM,1976,1285.0,1.0,2.0,90024
2968,CA,LOS ANGELES,13523382,2017-02-21,CONDOMINIUM,1972,1040.0,2.0,2.0,90024
2969,CA,LOS ANGELES,13669438,2010-05-07,CONDOMINIUM,1972,1285.0,2.0,2.0,90024
2970,CA,LOS ANGELES,13669439,2013-07-16,CONDOMINIUM,1990,3190.0,3.0,4.0,90024
2971,CA,LOS ANGELES,13669441,2013-02-12,CONDOMINIUM,1961,1608.0,2.0,2.0,90024
2972,CA,LOS ANGELES,13669442,2006-04-21,CONDOMINIUM,1982,1834.0,2.0,3.0,90024
2973,CA,LOS ANGELES,13816898,2019-06-06,CONDOMINIUM,1970,1108.0,2.0,2.0,90024
2974,CA,LOS ANGELES,13523381,2022-12-09,CONDOMINIUM,1979,1432.0,2.0,3.0,90024
2975,CA,LOS ANGELES,13523380,2017-10-03,CONDOMINIUM,1986,1654.0,2.0,4.0,90024
2976,CA,LOS ANGELES,13499068,2008-07-01,CONDOMINIUM,2004,2189.0,3.0,4.0,90024
2977,CA,LOS ANGELES,13476799,2007-05-17,CONDOMINIUM,1962,1459.0,2.0,3.0,90024
2978,CA,LOS ANGELES,13431513,2014-10-08,CONDOMINIUM,1974,1621.0,2.0,3.0,90024
2979,CA,LOS ANGELES,13431512,2015-11-16,CONDOMINIUM,1987,1313.0,2.0,2.0,90024
2980,CA,LOS ANGELES,13431511,2006-12-21,CONDOMINIUM,1982,1929.0,2.0,3.0,90024
2981,CA,LOS ANGELES,13431510,2007-04-12,CONDOMINIUM,2004,2055.0,2.0,3.0,90024
2982,CA,LOS ANGELES,13431509,2007-03-26,CONDOMINIUM,1978,856.0,2.0,2.0,90024
2983,CA,LOS ANGELES,14052599,2009-08-20,CONDOMINIUM,1982,1748.0,2.0,3.0,90024
2984,CA,LOS ANGELES,14052600,2015-08-12,CONDOMINIUM,1969,1373.0,1.0,1.0,90024
2985,CA,LOS ANGELES,13431508,2021-09-21,CONDOMINIUM,1978,2086.0,3.0,3.0,90024
2986,CA,LOS ANGELES,13431507,2007-05-02,CONDOMINIUM,1991,1121.0,2.0,2.0,90024
2987,CA,LOS ANGELES,13431506,2023-01-27,CONDOMINIUM,1987,1370.0,2.0,2.0,90024
2988,CA,LOS ANGELES,13411591,2008-02-21,CONDOMINIUM,1966,1616.0,3.0,2.0,90024
2989,CA,LOS ANGELES,13289336,2007-05-04,CONDOMINIUM,1964,1356.0,2.0,2.0,90024
2990,CA,LOS ANGELES,13289335,2007-05-17,CONDOMINIUM,1989,2746.0,3.0,4.0,90024
2991,CA,LOS ANGELES,13141427,2009-06-15,CONDOMINIUM,1980,1696.0,2.0,3.0,90024
2992,CA,LOS ANGELES,13089411,2007-04-03,CONDOMINIUM,1976,1312.0,1.0,2.0,90024
2993,CA,LOS ANGELES,13089410,2007-06-20,CONDOMINIUM,1989,1670.0,2.0,3.0,90024
2994,CA,LOS ANGELES,12912438,2017-07-14,CONDOMINIUM,1980,1139.0,1.0,2.0,90024
2995,CA,LOS ANGELES,12912437,2007-04-12,CONDOMINIUM,1972,869.0,1.0,2.0,90024
2996,CA,LOS ANGELES,12912436,2018-08-22,CONDOMINIUM,1980,1859.0,2.0,3.0,90024
2997,CA,LOS ANGELES,14273471,2017-01-20,CONDOMINIUM,1978,1088.0,2.0,2.0,90024
2998,CA,LOS ANGELES,14341334,2007-08-09,CONDOMINIUM,1991,2260.0,2.0,3.0,90024
2999,CA,LOS ANGELES,14341335,2020-08-21,CONDOMINIUM,1963,1824.0,3.0,3.0,90024
3000,CA,LOS ANGELES,14341336,2007-07-13,CONDOMINIUM,1963,873.0,1.0,1.0,90024
3001,CA,LOS ANGELES,14341337,2022-10-17,CONDOMINIUM,1961,2022.0,2.0,2.0,90024
3002,CA,LOS ANGELES,12912435,2021-10-01,CONDOMINIUM,1989,2018.0,2.0,3.0,90024
3003,CA,LOS ANGELES,12849439,2006-11-15,CONDOMINIUM,1972,661.0,1.0,1.0,90024
3004,CA,LOS ANGELES,12849438,2016-12-19,CONDOMINIUM,1972,661.0,1.0,1.0,90024
3005,CA,LOS ANGELES,12849437,2021-07-23,CONDOMINIUM,1972,693.0,1.0,1.0,90024
3006,CA,LOS ANGELES,12849436,2017-05-17,CONDOMINIUM,1972,693.0,1.0,1.0,90024
3007,CA,LOS ANGELES,14426209,2012-04-18,SFR,1937,1880.0,3.0,2.0,90024
3008,CA,LOS ANGELES,12849434,2007-01-24,CONDOMINIUM,1972,834.0,2.0,1.0,90024
3009,CA,LOS ANGELES,12849433,2007-03-02,CONDOMINIUM,1972,798.0,2.0,1.0,90024
3010,CA,LOS ANGELES,12849432,2022-11-21,CONDOMINIUM,1972,693.0,1.0,1.0,90024
3011,CA,LOS ANGELES,12849431,2022-06-24,CONDOMINIUM,1972,693.0,1.0,1.0,90024
3012,CA,LOS ANGELES,12849429,2015-05-27,CONDOMINIUM,1980,1326.0,2.0,2.0,90024
3013,CA,LOS ANGELES,12849428,2007-04-13,CONDOMINIUM,1972,846.0,2.0,1.0,90024
3014,CA,LOS ANGELES,12555934,2020-09-18,CONDOMINIUM,1970,740.0,1.0,1.0,90024
3015,CA,LOS ANGELES,12555306,2015-07-20,CONDOMINIUM,1981,2146.0,2.0,3.0,90024
3016,CA,LOS ANGELES,12555304,2012-11-07,CONDOMINIUM,2001,2635.0,2.0,3.0,90024
3017,CA,LOS ANGELES,12554319,2006-11-09,SFR,1937,2670.0,4.0,3.0,90024
3018,CA,LOS ANGELES,12130933,2007-02-08,CONDOMINIUM,2005,2640.0,2.0,3.0,90024
3019,CA,LOS ANGELES,12130932,2013-07-23,CONDOMINIUM,1964,1304.0,2.0,2.0,90024
3020,CA,LOS ANGELES,12120946,2020-11-12,CONDOMINIUM,1991,2726.0,3.0,4.0,90024
3021,CA,LOS ANGELES,12057151,2017-04-04,CONDOMINIUM,1989,1404.0,2.0,2.0,90024
3022,CA,LOS ANGELES,14444026,2007-03-13,SFR,1934,3466.0,4.0,4.0,90024
3023,CA,LOS ANGELES,14444027,2014-06-06,SFR,1929,3520.0,5.0,4.0,90024
3024,CA,LOS ANGELES,12027580,2007-03-02,CONDOMINIUM,1972,1019.0,2.0,2.0,90024
3025,CA,LOS ANGELES,12027579,2019-02-15,CONDOMINIUM,1972,954.0,1.0,2.0,90024
3026,CA,LOS ANGELES,11893603,2006-04-04,SFR,2019,4578.0,6.0,5.0,90024
3027,CA,LOS ANGELES,11893602,2006-07-24,SFR,1939,3380.0,4.0,3.0,90024
3028,CA,LOS ANGELES,11893601,2012-07-26,SFR,1938,2203.0,3.0,4.0,90024
3029,CA,LOS ANGELES,11893600,2006-10-02,SFR,1929,2916.0,4.0,3.0,90024
3030,CA,LOS ANGELES,11893599,2006-10-04,SFR,2005,3648.0,4.0,5.0,90024
3031,CA,LOS ANGELES,11893598,2012-10-03,SFR,1929,3177.0,4.0,4.0,90024
3032,CA,LOS ANGELES,11880584,2008-08-29,SFR,1936,2072.0,3.0,2.0,90024
3033,CA,LOS ANGELES,11548086,2017-07-27,CONDOMINIUM,1986,1499.0,2.0,3.0,90024
3034,CA,LOS ANGELES,11548082,2006-05-18,CONDOMINIUM,1988,1453.0,2.0,3.0,90024
3035,CA,LOS ANGELES,11548081,2017-11-20,CONDOMINIUM,1985,1657.0,2.0,2.0,90024
3036,CA,LOS ANGELES,11548080,2006-06-16,CONDOMINIUM,1983,1543.0,2.0,2.0,90024
3037,CA,LOS ANGELES,11548078,2006-08-25,CONDOMINIUM,1985,1608.0,2.0,2.0,90024
3038,CA,LOS ANGELES,11548077,2006-10-24,CONDOMINIUM,1989,1537.0,2.0,3.0,90024
3039,CA,LOS ANGELES,11548076,2020-10-28,CONDOMINIUM,1970,1138.0,2.0,2.0,90024
3040,CA,LOS ANGELES,11548075,2006-11-21,CONDOMINIUM,1986,1802.0,2.0,3.0,90024
3041,CA,LOS ANGELES,11548074,2013-08-08,CONDOMINIUM,1983,1543.0,2.0,2.0,90024
3042,CA,LOS ANGELES,14668658,2015-12-18,CONDOMINIUM,1982,1830.0,2.0,3.0,90024
3043,CA,LOS ANGELES,14668659,2019-08-13,CONDOMINIUM,1982,1935.0,2.0,3.0,90024
3044,CA,LOS ANGELES,11548073,2022-03-30,CONDOMINIUM,1985,1530.0,2.0,2.0,90024
3045,CA,LOS ANGELES,14782366,2013-03-21,CONDOMINIUM,1976,2299.0,2.0,3.0,90024
3046,CA,LOS ANGELES,14818389,2021-10-14,CONDOMINIUM,1978,1073.0,2.0,2.0,90024
3047,CA,LOS ANGELES,14819878,,CONDOMINIUM,1978,1071.0,2.0,2.0,90024
3048,CA,LOS ANGELES,14830562,2011-10-05,CONDOMINIUM,1980,1382.0,1.0,2.0,90024
3049,CA,LOS ANGELES,14837219,2007-09-27,CONDOMINIUM,1989,962.0,1.0,2.0,90024
3050,CA,LOS ANGELES,11537668,2022-05-11,CONDOMINIUM,2001,1836.0,2.0,3.0,90024
3051,CA,LOS ANGELES,11492647,2019-05-31,CONDOMINIUM,1961,754.0,1.0,1.0,90024
3052,CA,LOS ANGELES,11492646,2016-05-05,CONDOMINIUM,2005,2640.0,2.0,3.0,90024
3053,CA,LOS ANGELES,11492645,2009-05-12,CONDOMINIUM,2001,2403.0,2.0,3.0,90024
3054,CA,LOS ANGELES,11492644,2006-10-26,CONDOMINIUM,1964,1099.0,1.0,2.0,90024
3055,CA,LOS ANGELES,11492643,2006-11-28,CONDOMINIUM,1964,1099.0,1.0,2.0,90024
3056,CA,LOS ANGELES,11492642,2015-11-24,CONDOMINIUM,1964,934.0,1.0,2.0,90024
3057,CA,LOS ANGELES,11492641,2012-12-12,CONDOMINIUM,1962,1459.0,2.0,3.0,90024
3058,CA,LOS ANGELES,11492640,2007-01-05,CONDOMINIUM,1972,1019.0,2.0,2.0,90024
3059,CA,LOS ANGELES,15222337,2015-07-29,CONDOMINIUM,2005,2640.0,2.0,3.0,90024
3060,CA,LOS ANGELES,15265438,2007-11-07,CONDOMINIUM,1961,940.0,2.0,1.0,90024
3061,CA,LOS ANGELES,11492639,2014-08-28,CONDOMINIUM,1972,860.0,1.0,2.0,90024
3062,CA,LOS ANGELES,15277533,2007-07-27,,1963,,16.0,13.0,90024
3063,CA,LOS ANGELES,11492638,2007-01-18,CONDOMINIUM,1961,904,1.0,3.0,90024
3064,CA,LOS ANGELES,11492637,2007-01-24,CONDOMINIUM,1989,2677,3.0,4.0,90024
3065,CA,LOS ANGELES,11492636,2022-02-04,CONDOMINIUM,2001,1697,2.0,2.0,90024
3066,CA,LOS ANGELES,11492635,2022-01-27,CONDOMINIUM,1964,1099,1.0,2.0,90024
3067,CA,LOS ANGELES,11366816,2020-12-31,CONDOMINIUM,1972,971,2.0,2.0,90024
3068,CA,LOS ANGELES,11366796,2010-02-08,CONDOMINIUM,1974,1640,2.0,2.0,90024
3069,CA,LOS ANGELES,15327025,2014-06-19,CONDOMINIUM,1980,2162,2.0,3.0,90024
3070,CA,LOS ANGELES,15327026,2017-07-31,CONDOMINIUM,1961,958,2.0,1.0,90024
3071,CA,LOS ANGELES,11348932,2012-08-31,CONDOMINIUM,1980,1722,2.0,2.0,90024
3072,CA,LOS ANGELES,15347060,2007-11-16,CONDOMINIUM,1980,1922,2.0,2.0,90024
3073,CA,LOS ANGELES,11079582,2013-03-08,CONDOMINIUM,1974,1733,2.0,2.0,90024
3074,CA,LOS ANGELES,11079580,2016-06-09,CONDOMINIUM,1961,1469,3.0,2.0,90024
3075,CA,LOS ANGELES,11079579,2011-07-01,CONDOMINIUM,1987,1442,2.0,2.0,90024
3076,CA,LOS ANGELES,11079576,2015-06-02,CONDOMINIUM,1981,1821,2.0,2.0,90024
3077,CA,LOS ANGELES,11079575,2006-09-14,CONDOMINIUM,1983,1265,2.0,2.0,90024
3078,CA,LOS ANGELES,11079574,2012-10-22,CONDOMINIUM,1983,2013,2.0,2.0,90024
3079,CA,LOS ANGELES,11079573,2020-09-21,CONDOMINIUM,1964,1381,2.0,2.0,90024
3080,CA,LOS ANGELES,11079572,2006-10-23,CONDOMINIUM,1981,2000,2.0,2.0,90024
3081,CA,LOS ANGELES,11079570,2006-10-23,CONDOMINIUM,1974,1440,2.0,2.0,90024
3082,CA,LOS ANGELES,15661306,2013-11-26,CONDOMINIUM,1962,1459,2.0,3.0,90024
3083,CA,LOS ANGELES,11079569,2013-07-25,CONDOMINIUM,1982,1976,2.0,3.0,90024
3084,CA,LOS ANGELES,15711026,2019-03-25,CONDOMINIUM,1972,900,1.0,2.0,90024
3085,CA,LOS ANGELES,11072652,,CONDOMINIUM,1964,1308,2.0,2.0,90024
3086,CA,LOS ANGELES,9804926,2018-07-31,CONDOMINIUM,1992,1712,2.0,3.0,90024
3087,CA,LOS ANGELES,9797512,2020-07-22,CONDOMINIUM,1989,1407,2.0,2.0,90024
3088,CA,LOS ANGELES,9797511,2009-09-02,CONDOMINIUM,1978,1088,2.0,2.0,90024
3089,CA,LOS ANGELES,9797510,2006-08-21,CONDOMINIUM,1961,2064,3.0,3.0,90024
3090,CA,LOS ANGELES,9797439,2020-07-08,CONDOMINIUM,1983,1149,2.0,2.0,90024
3091,CA,LOS ANGELES,9797438,2006-08-09,CONDOMINIUM,1980,1344,2.0,2.0,90024
3092,CA,LOS ANGELES,9795764,2007-06-01,CONDOMINIUM,1972,693,1.0,1.0,90024
3093,CA,LOS ANGELES,9671793,2021-09-27,CONDOMINIUM,1989,2018,2.0,3.0,90024
3094,CA,LOS ANGELES,9502170,2006-02-24,CONDOMINIUM,2001,3264,3.0,4.0,90024
3095,CA,LOS ANGELES,9502169,2017-04-27,CONDOMINIUM,2001,1697,2.0,2.0,90024
3096,CA,LOS ANGELES,9502168,2019-08-02,CONDOMINIUM,1966,1200,2.0,2.0,90024
3097,CA,LOS ANGELES,9502167,2011-03-02,CONDOMINIUM,1989,2200,2.0,3.0,90024
3098,CA,LOS ANGELES,9502166,2012-10-17,CONDOMINIUM,2001,1764,2.0,3.0,90024
3099,CA,LOS ANGELES,9502165,2021-09-22,CONDOMINIUM,1972,738,1.0,2.0,90024
3100,CA,LOS ANGELES,9502164,2015-10-15,CONDOMINIUM,1972,948,1.0,2.0,90024
3101,CA,LOS ANGELES,9502163,2011-08-24,CONDOMINIUM,2001,1745,2.0,3.0,90024
3102,CA,LOS ANGELES,9502162,2006-06-20,CONDOMINIUM,1972,974,2.0,2.0,90024
3103,CA,LOS ANGELES,9502161,2006-07-06,CONDOMINIUM,2001,5540,3.0,4.0,90024
3104,CA,LOS ANGELES,9502160,2017-05-16,CONDOMINIUM,2001,3295,3.0,4.0,90024
3105,CA,LOS ANGELES,9502159,2006-08-09,CONDOMINIUM,1964,934,1.0,2.0,90024
3106,CA,LOS ANGELES,9502158,2016-07-22,CONDOMINIUM,1961,728,1.0,1.0,90024
3107,CA,LOS ANGELES,9414717,2007-10-24,CONDOMINIUM,1979,2790,2.0,3.0,90024
3108,CA,LOS ANGELES,8885344,2009-10-07,CONDOMINIUM,1961,1319,2.0,2.0,90024
3109,CA,LOS ANGELES,8861445,2017-10-16,CONDOMINIUM,1972,661,1.0,1.0,90024
3110,CA,LOS ANGELES,8861444,2006-02-22,CONDOMINIUM,1972,833,2.0,1.0,90024
3111,CA,LOS ANGELES,8861443,2006-02-17,CONDOMINIUM,1972,661,1.0,1.0,90024
3112,CA,LOS ANGELES,8858959,2004-10-01,CONDOMINIUM,1973,875,1.0,1.0,90024
3113,CA,LOS ANGELES,8780380,2011-05-02,CONDOMINIUM,1972,837,2.0,1.0,90024
3114,CA,LOS ANGELES,8780379,2017-08-21,CONDOMINIUM,1987,1368,2.0,2.0,90024
3115,CA,LOS ANGELES,8780378,2006-03-22,CONDOMINIUM,1972,834,2.0,1.0,90024
3116,CA,LOS ANGELES,8780376,2021-08-02,CONDOMINIUM,1972,840,2.0,1.0,90024
3117,CA,LOS ANGELES,8780375,2006-05-11,CONDOMINIUM,1980,1319,2.0,2.0,90024
3118,CA,LOS ANGELES,8780374,2014-04-02,CONDOMINIUM,1972,661,1.0,1.0,90024
3119,CA,LOS ANGELES,8780373,2018-05-10,CONDOMINIUM,1972,840,2.0,1.0,90024
3120,CA,LOS ANGELES,8780371,2020-10-26,CONDOMINIUM,1972,661,1.0,1.0,90024
3121,CA,LOS ANGELES,8780367,2006-05-09,CONDOMINIUM,1972,837,2.0,1.0,90024
3122,CA,LOS ANGELES,8780135,2006-01-17,CONDOMINIUM,1983,886,1.0,1.0,90024
3123,CA,LOS ANGELES,8780134,2019-05-19,CONDOMINIUM,1973,1094,2.0,2.0,90024
3124,CA,LOS ANGELES,8780133,2022-01-26,CONDOMINIUM,1986,672,1.0,2.0,90024
3125,CA,LOS ANGELES,8763867,2014-11-14,CONDOMINIUM,1972,840,2.0,1.0,90024
3126,CA,LOS ANGELES,8763815,,CONDOMINIUM,1986,907,2.0,2.0,90024
3127,CA,LOS ANGELES,17215013,2009-12-14,CONDOMINIUM,1973,1056,2.0,2.0,90024
3128,CA,LOS ANGELES,8651394,2017-11-16,CONDOMINIUM,1976,1295,1.0,2.0,90024
3129,CA,LOS ANGELES,8651393,2021-09-30,CONDOMINIUM,1980,1654,2.0,2.0,90024
